Date,WindPower,Wind speed | (m/s),Wind direction | (deg),Pressure | (atm),Air temperature | ('C)
2020/6/14 6:00,0,1.987,357,0.991296,24.313
2020/6/14 7:00,0,2.185,8,0.991493,24.763
2020/6/14 8:00,0,2.561,348,0.991494,24.463
2020/6/14 9:00,0,2.274,350,0.992185,24.463
2020/6/14 10:00,8.18137,3.144,332,0.991789,24.963
2020/6/14 11:00,0,2.956,326,0.992874,26.163
2020/6/14 12:00,0,2.808,333,0.99238,26.763
2020/6/14 13:00,0,3.035,45,0.992677,26.163
2020/6/14 14:00,22.5972,3.322,85,0.991493,24.663
2020/6/14 15:00,15.4192,3.233,89,0.990703,24.563
2020/6/14 16:00,19.7704,3.292,90,0.988926,25.263
2020/6/14 17:00,0,2.106,109,0.988038,25.663
2020/6/14 18:00,0,2.037,91,0.989715,25.413
2020/6/14 19:00,0,1.967,87,0.991493,25.163
2020/6/14 20:00,0,2.383,31,0.990605,25.263
2020/6/14 21:00,22.6894,3.322,30,0.994849,25.363
2020/6/14 22:00,50.2774,3.668,11,0.991888,25.463
2020/6/14 23:00,74.938,3.974,355,0.992085,25.363
2020/6/15 0:00,57.7824,3.757,332,0.994158,25.163
2020/6/15 1:00,27.4472,3.381,326,0.993961,24.963
2020/6/15 2:00,107.598,4.271,337,0.991591,24.763
2020/6/15 3:00,229.14,5.22,353,0.991296,24.563
2020/6/15 4:00,474.223,6.505,354,0.990704,24.163
2020/6/15 5:00,431.651,6.317,344,0.990902,23.663
2020/6/15 6:00,331.145,5.813,304,0.991099,23.963
2020/6/15 7:00,242.983,5.299,304,0.991198,24.263
2020/6/15 8:00,280.711,5.526,310,0.990506,24.963
2020/6/15 9:00,190.974,4.973,323,0.991097,26.063
2020/6/15 10:00,71.5964,3.935,347,0.992677,26.263
2020/6/15 11:00,0,2.195,331,0.990998,26.763
2020/6/15 12:00,0,0.979,1,0.991392,27.363
2020/6/15 13:00,0,1.058,122,0.9908,27.663
2020/6/15 14:00,4.12203,3.104,112,0.988727,27.163
2020/6/15 15:00,87.356,4.113,117,0.990307,26.663
2020/6/15 16:00,168.876,4.795,123,0.988234,26.363
2020/6/15 17:00,130.901,4.478,119,0.986457,26.063
2020/6/15 18:00,216.801,5.17,92,0.98695,27.263
2020/6/15 19:00,331.487,5.853,88,0.987443,28.463
2020/6/15 20:00,121.266,4.409,83,0.988332,28.563
2020/6/15 21:00,47.879,3.648,59,0.990208,27.363
2020/6/15 22:00,0,1.176,52,0.992876,23.363
2020/6/15 23:00,46.0831,3.608,75,0.992778,23.763
2020/6/16 0:00,151.277,4.617,65,0.991496,21.363
2020/6/16 1:00,0,0.425,108,0.991101,21.263
2020/6/16 2:00,0,2.383,234,0.990212,21.963
2020/6/16 3:00,0,2.6,303,0.990113,22.363
2020/6/16 4:00,35.1276,3.47,312,0.989323,22.263
2020/6/16 5:00,162.782,4.716,316,0.989226,21.363
2020/6/16 6:00,113.102,4.31,307,0.990113,22.913
2020/6/16 7:00,69.6459,3.905,301,0.991099,24.463
2020/6/16 8:00,69.9302,3.905,318,0.990112,23.363
2020/6/16 9:00,122.049,4.389,335,0.990803,24.063
2020/6/16 10:00,76.6454,3.994,0,0.990111,24.663
2020/6/16 11:00,257.404,5.388,29,0.990999,25.063
2020/6/16 12:00,422.921,6.288,51,0.990308,24.663
2020/6/16 13:00,654.75,7.237,60,0.990902,24.263
2020/6/16 14:00,411.739,6.238,64,0.989223,24.163
2020/6/16 15:00,441.565,6.367,65,0.99021,24.363
2020/6/16 16:00,556.662,6.871,66,0.987545,24.463
2020/6/16 17:00,556.662,6.871,56,0.987644,24.563
2020/6/16 18:00,568.875,6.93,72,0.988235,25.463
2020/6/16 19:00,581.373,6.99,65,0.988727,26.363
2020/6/16 20:00,558.543,6.891,56,0.989024,26.263
2020/6/16 21:00,569.608,6.93,61,0.992577,26.363
2020/6/16 22:00,680.784,7.336,62,0.991985,26.463
2020/6/16 23:00,360.376,6.001,64,0.992776,26.463
2020/6/17 0:00,484.508,6.555,65,0.992184,25.363
2020/6/17 1:00,458.106,6.436,68,0.99406,25.263
2020/6/17 2:00,119.249,4.37,86,0.992874,25.563
2020/6/17 3:00,51.0038,3.678,82,0.992085,25.763
2020/6/17 4:00,130.543,4.469,75,0.9909,25.963
2020/6/17 5:00,182.515,4.904,47,0.990505,26.163
2020/6/17 6:00,109.927,4.291,69,0.990999,24.713
2020/6/17 7:00,51.7658,3.678,48,0.991396,23.263
2020/6/17 8:00,29.9329,3.411,32,0.991198,24.063
2020/6/17 9:00,0,2.818,5,0.991394,25.663
2020/6/17 10:00,4.43728,3.104,46,0.992577,27.063
2020/6/17 11:00,348.435,5.922,61,0.995736,26.263
2020/6/17 12:00,892.131,7.998,53,0.99327,24.763
2020/6/17 13:00,667.419,7.276,58,0.992777,24.563
2020/6/17 14:00,1087.19,8.512,74,0.992482,22.763
2020/6/17 15:00,192.257,4.963,84,0.99337,23.063
2020/6/17 16:00,115.363,4.33,87,0.99179,23.663
2020/6/17 17:00,46.0191,3.608,71,0.991494,23.763
2020/6/17 18:00,152.832,4.646,67,0.992382,24.713
2020/6/17 19:00,307.89,5.685,65,0.99317,25.663
2020/6/17 20:00,849.255,7.859,72,0.993073,24.563
2020/6/17 21:00,637.84,7.187,90,0.993763,25.663
2020/6/17 22:00,828.449,7.81,88,0.992577,26.463
2020/6/17 23:00,813.041,7.751,73,0.993861,25.763
2020/6/18 0:00,136.513,4.498,36,0.996628,23.563
2020/6/18 1:00,139.118,4.518,23,0.995345,22.863
2020/6/18 2:00,86.0849,4.083,42,0.993765,23.463
2020/6/18 3:00,5.36632,3.104,49,0.993665,24.063
2020/6/18 4:00,97.6494,4.182,13,0.992579,23.763
2020/6/18 5:00,410.796,6.218,0,0.992482,22.863
2020/6/18 6:00,413.114,6.228,23,0.993666,23.263
2020/6/18 7:00,413.114,6.228,21,0.99485,23.663
2020/6/18 8:00,694.636,7.365,53,0.990309,24.063
2020/6/18 9:00,804.289,7.691,93,0.99347,21.963
2020/6/18 10:00,506.976,6.624,99,0.99347,21.963
2020/6/18 11:00,344.639,5.882,99,0.994357,23.163
2020/6/18 12:00,348.175,5.912,87,0.992678,24.063
2020/6/18 13:00,657.87,7.247,82,0.992579,24.763
2020/6/18 14:00,942.038,8.156,86,0.99169,25.063
2020/6/18 15:00,793.52,7.691,87,0.991789,25.463
2020/6/18 16:00,501.491,6.634,87,0.990703,25.663
2020/6/18 17:00,338.045,5.853,71,0.990803,23.563
2020/6/18 18:00,361.577,5.991,76,0.991395,23.763
2020/6/18 19:00,388.247,6.129,91,0.991888,23.963
2020/6/18 20:00,279.445,5.516,108,0.991888,24.963
2020/6/18 21:00,300.728,5.635,106,0.993369,24.463
2020/6/18 22:00,485.462,6.545,111,0.993271,23.763
2020/6/18 23:00,516.566,6.683,94,0.992283,23.963
2020/6/19 0:00,392.184,6.149,92,0.991691,24.263
2020/6/19 1:00,426.049,6.288,124,0.993172,23.663
2020/6/19 2:00,195.052,4.983,156,0.994062,22.663
2020/6/19 3:00,89.9035,4.113,150,0.993666,23.063
2020/6/19 4:00,116.631,4.34,121,0.991494,23.463
2020/6/19 5:00,351.222,5.932,112,0.990605,23.763
2020/6/19 6:00,478.533,6.525,113,0.989915,24.113
2020/6/19 7:00,619.009,7.128,114,0.989124,24.463
2020/6/19 8:00,327.321,5.793,127,0.989322,23.563
2020/6/19 9:00,0,2.135,114,0.991593,23.063
2020/6/19 10:00,0,2.185,92,0.991099,23.463
2020/6/19 11:00,69.9995,3.905,79,0.993862,24.163
2020/6/19 12:00,92.3182,4.142,92,0.990902,24.163
2020/6/19 13:00,72.439,3.935,100,0.991592,23.563
2020/6/19 14:00,233.06,5.23,109,0.991297,22.463
2020/6/19 15:00,136.215,4.498,114,0.9911,22.563
2020/6/19 16:00,31.6081,3.43,133,0.989717,23.163
2020/6/19 17:00,26.7062,3.371,124,0.990211,23.763
2020/6/19 18:00,110.189,4.291,91,0.990013,23.963
2020/6/19 19:00,226.057,5.2,63,0.989914,24.163
2020/6/19 20:00,177.601,4.854,71,0.989716,24.263
2020/6/19 21:00,314.665,5.714,95,0.99179,23.563
2020/6/19 22:00,499.475,6.614,105,0.990112,23.963
2020/6/19 23:00,241.253,5.289,99,0.991,24.263
2020/6/20 0:00,59.5733,3.777,109,0.991888,23.963
2020/6/20 1:00,249.158,5.329,99,0.991001,23.163
2020/6/20 2:00,75.6689,3.974,225,0.9911,23.063
2020/6/20 3:00,1270.45,8.977,252,0.991989,21.263
2020/6/20 4:00,1244.99,8.917,235,0.9912,21.663
2020/6/20 5:00,238.155,5.259,265,0.989422,21.763
2020/6/20 6:00,140.221,4.538,91,0.989224,23.163
2020/6/20 7:00,62.218,3.816,46,0.989025,24.563
2020/6/20 8:00,0,1.265,234,0.986755,23.963
2020/6/20 9:00,147.377,4.597,257,0.987546,22.563
2020/6/20 10:00,0,0.682,345,0.989816,23.063
2020/6/20 11:00,0,2.709,72,0.991199,22.963
2020/6/20 12:00,0,2.778,108,0.988632,22.963
2020/6/20 13:00,122.711,4.389,104,0.989521,22.563
2020/6/20 14:00,269.758,5.447,140,0.989817,22.363
2020/6/20 15:00,0,2.501,146,0.991001,22.463
2020/6/20 16:00,111.931,4.3,91,0.989126,22.563
2020/6/20 17:00,1299.57,9.075,71,0.988237,22.363
2020/6/20 18:00,815.507,7.751,70,0.987743,23.013
2020/6/20 19:00,452.739,6.416,86,0.987249,23.663
2020/6/20 20:00,0,1.305,80,0.984979,23.463
2020/6/20 21:00,729.058,7.474,6,0.986954,22.863
2020/6/20 22:00,1813.33,10.123,36,0.986657,23.363
2020/6/20 23:00,602.87,7.069,14,0.988729,24.563
2020/6/21 0:00,2279.03,11.181,63,0.988236,23.963
2020/6/21 1:00,426.144,6.297,94,0.987447,23.163
2020/6/21 2:00,2334.18,11.31,204,0.990903,22.563
2020/6/21 3:00,1407.62,9.293,133,0.990212,22.263
2020/6/21 4:00,740.799,7.563,158,0.985962,28.663
2020/6/21 5:00,1265.89,9.036,213,0.985273,26.263
2020/6/21 6:00,496.168,6.614,160,0.987347,25.063
2020/6/21 7:00,99.4484,4.202,137,0.989421,23.863
2020/6/21 8:00,162.193,4.726,166,0.989223,24.163
2020/6/21 9:00,18.3041,3.272,196,0.989223,24.863
2020/6/21 10:00,0,2.511,203,0.990309,23.563
2020/6/21 11:00,68.2659,3.885,263,0.99179,23.963
2020/6/21 12:00,0,1.592,279,0.992185,24.463
2020/6/21 13:00,0,1.829,40,0.99169,25.463
2020/6/21 14:00,476.463,6.525,83,0.988335,24.863
2020/6/21 15:00,477.663,6.525,87,0.988038,24.063
2020/6/21 16:00,136.499,4.518,86,0.98636,24.463
2020/6/21 17:00,511.926,6.683,94,0.98636,24.863
2020/6/21 18:00,1071.07,8.502,110,0.987742,24.713
2020/6/21 19:00,1899.72,10.321,128,0.989223,24.563
2020/6/21 20:00,1793.46,10.094,145,0.988532,24.863
2020/6/21 21:00,1117.58,8.601,156,0.991494,23.463
2020/6/21 22:00,1463.53,9.431,158,0.991098,25.163
2020/6/21 23:00,1617.83,9.748,159,0.990209,25.763
2020/6/22 0:00,1225.82,8.907,154,0.991493,25.763
2020/6/22 1:00,1454.8,9.422,149,0.991097,25.963
2020/6/22 2:00,1306.57,9.125,151,0.99011,25.963
2020/6/22 3:00,1535.76,9.59,144,0.989419,26.063
2020/6/22 4:00,1277.33,9.056,150,0.988234,26.163
2020/6/22 5:00,871.628,7.958,160,0.987839,26.163
2020/6/22 6:00,752.156,7.563,156,0.988136,24.963
2020/6/22 7:00,635.402,7.177,139,0.988335,23.763
2020/6/22 8:00,441.205,6.367,137,0.988828,24.263
2020/6/22 9:00,447.908,6.396,131,0.989223,24.363
2020/6/22 10:00,1596.47,9.688,125,0.991888,24.663
2020/6/22 11:00,2242.78,11.102,138,0.98942,24.963
2020/6/22 12:00,2546.85,11.952,132,0.989124,24.963
2020/6/22 13:00,2149.49,10.885,127,0.990308,24.763
2020/6/22 14:00,1769.12,10.044,128,0.988631,24.763
2020/6/22 15:00,1506.35,9.52,129,0.988433,24.763
2020/6/22 16:00,1696.43,9.906,128,0.987544,25.063
2020/6/22 17:00,1827.85,10.173,131,0.987248,25.263
2020/6/22 18:00,2339.52,11.379,138,0.98863,26.113
2020/6/22 19:00,2710.7,12.585,138,0.989912,26.963
2020/6/22 20:00,2489.86,11.814,132,0.988925,26.763
2020/6/22 21:00,1982.27,10.539,136,0.98774,26.763
2020/6/22 22:00,2254.49,11.152,143,0.988135,26.463
2020/6/22 23:00,2265.71,11.171,145,0.989518,26.363
2020/6/23 0:00,1761.64,10.044,141,0.990604,26.463
2020/6/23 1:00,1742.11,10.005,147,0.99011,26.663
2020/6/23 2:00,1812.5,10.153,152,0.988333,26.663
2020/6/23 3:00,1560.31,9.649,158,0.988135,26.463
2020/6/23 4:00,1072.28,8.522,159,0.98774,26.463
2020/6/23 5:00,1192.55,8.838,164,0.986556,26.163
2020/6/23 6:00,1058.21,8.482,162,0.987247,26.013
2020/6/23 7:00,924.337,8.126,168,0.987939,25.863
2020/6/23 8:00,357.968,5.991,156,0.988531,25.963
2020/6/23 9:00,440.441,6.377,136,0.988432,25.963
2020/6/23 10:00,784.916,7.682,129,0.989517,26.963
2020/6/23 11:00,1097.09,8.581,128,0.990801,26.763
2020/6/23 12:00,1984.69,10.539,127,0.988629,26.563
2020/6/23 13:00,2354.69,11.428,124,0.987247,26.263
2020/6/23 14:00,2531.6,11.933,120,0.98626,25.863
2020/6/23 15:00,2097.92,10.796,122,0.986457,25.863
2020/6/23 16:00,2292.33,11.25,124,0.986951,25.863
2020/6/23 17:00,2073.48,10.746,129,0.985471,26.063
2020/6/23 18:00,2051.9,10.697,121,0.987148,26.363
2020/6/23 19:00,2031.91,10.647,124,0.988727,26.663
2020/6/23 20:00,1338.26,9.204,128,0.989023,26.663
2020/6/23 21:00,2354.37,11.428,135,0.988135,26.463
2020/6/23 22:00,2627.54,12.209,144,0.988135,26.363
2020/6/23 23:00,1035.03,8.423,145,0.987444,26.463
2020/6/24 0:00,1333.26,9.194,140,0.988727,26.463
2020/6/24 1:00,1191.51,8.828,148,0.989123,26.163
2020/6/24 2:00,456.454,6.446,142,0.988136,26.063
2020/6/24 3:00,223.982,5.2,149,0.988038,25.463
2020/6/24 4:00,306.092,5.685,165,0.986656,25.363
2020/6/24 5:00,138.904,4.538,165,0.987051,24.663
2020/6/24 6:00,277.883,5.516,134,0.987445,25.113
2020/6/24 7:00,470.369,6.505,151,0.987741,25.563
2020/6/24 8:00,344.814,5.912,123,0.988136,25.863
2020/6/24 9:00,284.94,5.566,131,0.98705,26.363
2020/6/24 10:00,840.317,7.859,123,0.988826,26.563
2020/6/24 11:00,1144.75,8.71,112,0.988334,26.263
2020/6/24 12:00,1388.48,9.303,108,0.986952,25.763
2020/6/24 13:00,1298.94,9.115,109,0.985273,25.563
2020/6/24 14:00,1167.22,8.769,108,0.985273,25.563
2020/6/24 15:00,1218.26,8.898,109,0.986557,25.363
2020/6/24 16:00,1151.96,8.729,116,0.985174,25.463
2020/6/24 17:00,923.107,8.126,123,0.985471,25.663
2020/6/24 18:00,1085.82,8.561,131,0.986161,26.363
2020/6/24 19:00,1245.92,8.987,126,0.986754,27.063
2020/6/24 20:00,901.69,8.067,140,0.986062,26.963
2020/6/24 21:00,580.925,6.99,130,0.988234,26.463
2020/6/24 22:00,1264.75,9.026,138,0.988727,26.563
2020/6/24 23:00,1345.1,9.224,148,0.988333,27.163
2020/6/25 0:00,1532.93,9.609,161,0.985766,27.263
2020/6/25 1:00,1550.06,9.639,164,0.986753,27.163
2020/6/25 2:00,1490.58,9.52,173,0.985963,27.163
2020/6/25 3:00,1147.45,8.729,185,0.987246,27.263
2020/6/25 4:00,423.912,6.317,177,0.986358,26.963
2020/6/25 5:00,417.235,6.288,162,0.986754,26.963
2020/6/25 6:00,831.104,7.84,171,0.984878,26.563
2020/6/25 7:00,1426.61,9.392,171,0.983002,26.163
2020/6/25 8:00,919.685,8.126,166,0.987838,27.563
2020/6/25 9:00,1076.3,8.552,160,0.985864,27.963
2020/6/25 10:00,1956.3,10.509,145,0.986455,28.863
2020/6/25 11:00,2195.19,11.053,135,0.984975,28.163
2020/6/25 12:00,2834.28,13.188,135,0.984284,27.963
2020/6/25 13:00,2974.41,14.315,136,0.985864,27.863
2020/6/25 14:00,3004.01,15.729,134,0.983989,27.263
2020/6/25 15:00,2974.11,14.305,135,0.98389,27.063
2020/6/25 16:00,2955.08,14.117,135,0.983594,26.863
2020/6/25 17:00,2939.78,13.989,137,0.982805,26.763
2020/6/25 18:00,2974.56,14.315,133,0.9832,26.913
2020/6/25 19:00,2984.16,14.632,141,0.983594,27.063
2020/6/25 20:00,2887.78,13.554,148,0.984483,27.263
2020/6/25 21:00,2529.74,11.942,156,0.986063,26.863
2020/6/25 22:00,2983.02,14.582,165,0.986851,27.263
2020/6/25 23:00,2741.38,12.753,160,0.984483,27.363
2020/6/26 0:00,2518.55,11.923,160,0.983693,27.363
2020/6/26 1:00,646.186,7.237,160,0.986556,26.363
2020/6/26 2:00,412.742,6.268,155,0.984681,26.463
2020/6/26 3:00,227.407,5.22,146,0.985471,24.663
2020/6/26 4:00,765.976,7.622,149,0.985471,25.863
2020/6/26 5:00,1612.85,9.768,163,0.984088,26.663
2020/6/26 6:00,1287.48,9.095,165,0.984385,26.213
2020/6/26 7:00,1030.05,8.413,141,0.984681,25.763
2020/6/26 8:00,1649.46,9.837,165,0.984385,26.363
2020/6/26 9:00,1491.8,9.54,162,0.98458,28.163
2020/6/26 10:00,2024.31,10.657,151,0.988036,28.763
2020/6/26 11:00,1648.99,9.856,144,0.987245,29.063
2020/6/26 12:00,2556.58,12.051,132,0.984679,28.863
2020/6/26 13:00,2925.89,13.88,135,0.98468,27.663
2020/6/26 14:00,2950.74,14.088,136,0.983199,27.463
2020/6/26 15:00,2946.52,14.048,134,0.983693,27.063
2020/6/26 16:00,2937.08,13.969,134,0.983594,26.863
2020/6/26 17:00,2896.37,13.633,139,0.982706,27.063
2020/6/26 18:00,2979.72,14.493,139,0.983298,27.163
2020/6/26 19:00,3004.01,15.363,142,0.983792,27.263
2020/6/26 20:00,2818.69,13.099,142,0.984976,27.163
2020/6/26 21:00,2987.49,14.74,143,0.984581,27.063
2020/6/26 22:00,2832.05,13.149,154,0.98705,27.063
2020/6/26 23:00,1497.84,9.52,166,0.987643,26.063
2020/6/27 0:00,1855.59,10.252,155,0.987543,26.763
2020/6/27 1:00,1818.45,10.163,156,0.990208,27.063
2020/6/27 2:00,2252.56,11.161,154,0.986556,27.063
2020/6/27 3:00,2470.72,11.774,158,0.986259,27.063
2020/6/27 4:00,2554,12.012,154,0.986062,27.063
2020/6/27 5:00,2634.04,12.259,153,0.985075,27.063
2020/6/27 6:00,2471.82,11.774,157,0.985865,26.613
2020/6/27 7:00,2308.97,11.3,160,0.986655,26.163
2020/6/27 8:00,1958.08,10.509,166,0.985962,28.363
2020/6/27 9:00,1864.13,10.301,164,0.987541,29.363
2020/6/27 10:00,1670.85,9.906,150,0.988331,29.963
2020/6/27 11:00,2469.72,11.784,137,0.98922,28.863
2020/6/27 12:00,2861.94,13.336,132,0.98695,27.763
2020/6/27 13:00,2946.52,14.028,126,0.987247,26.863
2020/6/27 14:00,2984.41,14.622,130,0.986556,26.663
2020/6/27 15:00,2948.91,14.048,130,0.98626,26.763
2020/6/27 16:00,2961.01,14.157,131,0.985272,26.763
2020/6/27 17:00,2922.02,13.831,135,0.985668,26.763
2020/6/27 18:00,2977.09,14.384,137,0.98626,26.763
2020/6/27 19:00,2993.89,14.938,147,0.986951,26.763
2020/6/27 20:00,2882.88,13.504,153,0.985568,26.863
2020/6/27 21:00,2280.29,11.221,155,0.98853,26.963
2020/6/27 22:00,2672.35,12.417,152,0.988826,27.163
2020/6/27 23:00,2754.04,12.793,165,0.98853,27.363
2020/6/28 0:00,2902.66,13.673,164,0.986753,27.463
2020/6/28 1:00,2591.88,12.111,167,0.989813,27.363
2020/6/28 2:00,2677.97,12.457,167,0.986062,27.263
2020/6/28 3:00,2370.06,11.478,171,0.989023,27.163
2020/6/28 4:00,1677.3,9.886,176,0.988333,26.963
2020/6/28 5:00,1479.72,9.491,176,0.987543,26.863
2020/6/28 6:00,1558.76,9.649,162,0.988234,26.913
2020/6/28 7:00,1642.79,9.817,168,0.989023,26.963
2020/6/28 8:00,1221.52,8.917,167,0.989912,27.563
2020/6/28 9:00,549.472,6.871,165,0.98695,28.363
2020/6/28 10:00,440.9,6.396,128,0.989911,28.863
2020/6/28 11:00,1548.64,9.629,122,0.991589,27.963
2020/6/28 12:00,2425.28,11.636,123,0.987642,26.863
2020/6/28 13:00,2808.37,13.02,124,0.989321,26.263
2020/6/28 14:00,2886.97,13.524,129,0.987346,26.463
2020/6/28 15:00,2884.57,13.504,131,0.98774,26.463
2020/6/28 16:00,2804.06,13.02,133,0.985865,26.563
2020/6/28 17:00,2655.89,12.348,138,0.985174,26.563
2020/6/28 18:00,2631.86,12.239,141,0.986951,26.963
2020/6/28 19:00,2596.65,12.13,141,0.988826,27.363
2020/6/28 20:00,2423.75,11.636,147,0.988629,27.463
2020/6/28 21:00,1742.66,10.015,151,0.990504,27.463
2020/6/28 22:00,2196.15,11.023,161,0.990504,27.363
2020/6/28 23:00,2523.06,11.913,169,0.989714,27.463
2020/6/29 0:00,1975.96,10.529,165,0.988826,27.463
2020/6/29 1:00,1161.89,8.759,168,0.990109,27.363
2020/6/29 2:00,1169.5,8.779,169,0.989616,27.163
2020/6/29 3:00,1590.37,9.708,171,0.98932,26.863
2020/6/29 4:00,1372.69,9.273,170,0.988135,26.663
2020/6/29 5:00,839.909,7.859,171,0.988234,26.563
2020/6/29 6:00,501.592,6.643,176,0.989024,26.313
2020/6/29 7:00,264.239,5.437,176,0.989913,26.063
2020/6/29 8:00,366.749,6.04,153,0.990406,26.063
2020/6/29 9:00,366.804,6.05,154,0.988135,26.963
2020/6/29 10:00,612.102,7.128,145,0.991392,27.863
2020/6/29 11:00,1237.53,8.957,127,0.991688,27.763
2020/6/29 12:00,1807.03,10.143,116,0.989221,26.763
2020/6/29 13:00,2571.13,12.041,118,0.98784,25.963
2020/6/29 14:00,2482.31,11.794,125,0.986556,26.063
2020/6/29 15:00,2548.17,11.982,132,0.986852,26.363
2020/6/29 16:00,2675.7,12.437,133,0.986063,26.563
2020/6/29 17:00,2789.3,12.961,140,0.984384,26.663
2020/6/29 18:00,2701.59,12.555,138,0.98626,26.663
2020/6/29 19:00,2606.44,12.15,142,0.988135,26.663
2020/6/29 20:00,1930.99,10.42,149,0.988431,26.863
2020/6/29 21:00,1975.65,10.529,164,0.986655,26.863
2020/6/29 22:00,1573.76,9.679,170,0.988037,26.863
2020/6/29 23:00,1225.33,8.927,175,0.988727,26.863
2020/6/30 0:00,1211.5,8.888,164,0.988925,26.863
2020/6/30 1:00,1372.07,9.273,157,0.988431,26.763
2020/6/30 2:00,2170.81,10.964,161,0.987148,26.563
2020/6/30 3:00,2118.39,10.845,170,0.986852,26.363
2020/6/30 4:00,1297.9,9.115,179,0.986852,26.263
2020/6/30 5:00,1026.92,8.403,185,0.986754,26.063
2020/6/30 6:00,1087.05,8.561,190,0.986457,26.313
2020/6/30 7:00,1145.69,8.72,182,0.98626,26.563
2020/6/30 8:00,804.74,7.751,168,0.98853,27.363
2020/6/30 9:00,429.591,6.347,155,0.987542,28.163
2020/6/30 10:00,822.872,7.82,130,0.988233,28.163
2020/6/30 11:00,1246.49,8.987,124,0.988234,27.363
2020/6/30 12:00,1751.87,10.044,126,0.986062,27.063
2020/6/30 13:00,2578.68,12.071,123,0.98774,26.563
2020/6/30 14:00,2856.68,13.277,129,0.985372,26.263
2020/6/30 15:00,2693.39,12.516,132,0.98478,26.063
2020/6/30 16:00,2576.71,12.071,137,0.984977,25.963
2020/6/30 17:00,294.056,5.625,135,0.98853,27.663
2020/6/30 18:00,227.057,5.23,142,0.988924,27.963
2020/6/30 19:00,173.736,4.844,149,0.989319,28.263
2020/6/30 20:00,77.9386,4.024,155,0.989714,27.663
2020/6/30 21:00,79.6415,4.043,187,0.99001,27.263
2020/6/30 22:00,0,2.294,205,0.991492,26.963
2020/6/30 23:00,203.411,5.072,259,0.992184,25.563
2020/7/1 0:00,340.386,5.872,258,0.990803,24.363
2020/7/1 1:00,431.692,6.317,257,0.991987,23.963
2020/7/1 2:00,1337.15,9.164,256,0.98952,23.463
2020/7/1 3:00,1057.86,8.443,273,0.989126,22.563
2020/7/1 4:00,655.759,7.227,296,0.989323,22.163
2020/7/1 5:00,772.658,7.602,293,0.98883,21.863
2020/7/1 6:00,224.897,5.19,306,0.990507,23.563
2020/7/1 7:00,0,2.768,309,0.992184,25.263
2020/7/1 8:00,0,2.086,283,0.990998,25.963
2020/7/1 9:00,0,1.898,287,0.992084,26.963
2020/7/1 10:00,0,2.649,313,0.993268,27.663
2020/7/1 11:00,36.6685,3.51,309,0.990602,27.863
2020/7/1 12:00,117.677,4.37,318,0.991886,27.963
2020/7/1 13:00,61.2527,3.816,322,0.991589,28.163
2020/7/1 14:00,0,0.682,280,0.988726,28.663
2020/7/1 15:00,0,1.493,168,0.988529,28.763
2020/7/1 16:00,0,2.561,146,0.988825,28.563
2020/7/1 17:00,44.1921,3.608,151,0.988332,28.263
2020/7/1 18:00,74.8886,3.984,138,0.989418,27.113
2020/7/1 19:00,118.58,4.37,147,0.990406,25.963
2020/7/1 20:00,55.4004,3.737,177,0.989222,25.963
2020/7/1 21:00,38.0643,3.519,233,0.991393,25.963
2020/7/1 22:00,17.496,3.262,243,0.992184,25.763
2020/7/1 23:00,0,2.422,250,0.990308,25.663
2020/7/2 0:00,0,0.573,259,0.99011,25.663
2020/7/2 1:00,0,0.306,193,0.99011,25.763
2020/7/2 2:00,0,1.127,190,0.987544,25.863
2020/7/2 3:00,0,0.741,130,0.98784,25.863
2020/7/2 4:00,0,1.265,57,0.989617,25.963
2020/7/2 5:00,0,2.116,43,0.989123,26.063
2020/7/2 6:00,0,2.175,44,0.989518,26.063
2020/7/2 7:00,0,2.234,91,0.989814,26.063
2020/7/2 8:00,47.9577,3.648,142,0.988037,26.463
2020/7/2 9:00,5.91926,3.124,157,0.989419,26.563
2020/7/2 10:00,40.821,3.559,112,0.990208,27.063
2020/7/2 11:00,30.3697,3.43,102,0.99001,27.263
2020/7/2 12:00,171.85,4.815,91,0.989222,25.763
2020/7/2 13:00,193.195,4.993,103,0.990505,26.363
2020/7/2 14:00,262.075,5.437,111,0.987246,27.363
2020/7/2 15:00,467.582,6.505,117,0.987839,27.263
2020/7/2 16:00,662.514,7.296,126,0.98695,27.263
2020/7/2 17:00,648.777,7.256,131,0.985173,27.263
2020/7/2 18:00,450.26,6.426,120,0.986951,26.463
2020/7/2 19:00,291.282,5.596,118,0.98863,25.663
2020/7/2 20:00,478.64,6.545,129,0.986852,25.863
2020/7/2 21:00,850.931,7.889,148,0.988432,25.963
2020/7/2 22:00,889.317,8.008,171,0.990505,26.063
2020/7/2 23:00,686.563,7.355,181,0.990406,26.063
2020/7/3 0:00,294.309,5.615,172,0.989321,26.063
2020/7/3 1:00,470.331,6.505,163,0.988926,26.063
2020/7/3 2:00,323.502,5.793,168,0.986457,26.163
2020/7/3 3:00,210.03,5.121,182,0.986261,25.463
2020/7/3 4:00,67.9768,3.895,200,0.98636,25.263
2020/7/3 5:00,0,2.254,213,0.986557,25.463
2020/7/3 6:00,0,2.63,128,0.987741,25.613
2020/7/3 7:00,0,2.996,148,0.988926,25.763
2020/7/3 8:00,63.0876,3.826,199,0.987644,23.963
2020/7/3 9:00,0,2.333,236,0.990605,23.663
